2 249685                      
TIME		DATE	MODULE	EVENT_TYPE	THREAD	FUNCTION	MESSAGE
11:22:55	3414	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x005D4F87 | QPRWas.exe | QPR.WAS.Server.PluginManager.pas | WAS.Server.PluginManager.CPluginManager.dtInitialize | Line: 245
11:22:55	3414	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x005D4DEC | QPRWas.exe | QPR.WAS.Server.PluginManager.pas | WAS.Server.PluginManager.CPluginManager.dtInitialize | Line: 200
11:22:55	3415	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x005E3874 | QPRWas.exe | QPR.WAS.Server.Main.pas | WAS.Server.Main.CWasServer.dtInitialize | Line: 376
11:22:55	3415	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x005E3800 | QPRWas.exe | QPR.WAS.Server.Main.pas | WAS.Server.Main.CWasServer.dtInitialize | Line: 371
11:22:55	3416	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x0057BBFC | QPRWas.exe | QPR.WAS.Server.UI.FormMain.pas | WAS.Server.UI.FormMain.TfrmMain.FormActivate | Line: 79
11:22:55	3416	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x00404B30 | QPRWas.exe | QPR.WAS.Common.Texts.pas |  | Line: 1033
11:22:55	3417	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E42F3C7 | USER32.dll |  | SendMessageA | Line: 0
11:22:55	3417	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E42F383 | USER32.dll |  | SendMessageA | Line: 0
11:22:55	3418	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41DA6A | USER32.dll |  | SetFocus | Line: 0
11:22:55	3418	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41DA60 | USER32.dll |  | SetFocus | Line: 0
11:22:55	3419	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41D554 | USER32.dll |  | DefWindowProcA | Line: 0
11:22:55	3419	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41B38E | USER32.dll |  | DefWindowProcW | Line: 0
11:22:55	3420	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x0057BBC9 | QPRWas.exe | QPR.WAS.Server.UI.FormMain.pas | WAS.Server.UI.FormMain.TfrmMain.WndProc | Line: 66
11:22:55	3420	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41D8AE | USER32.dll |  | ShowWindow | Line: 0
11:22:55	3421	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41D8A4 | USER32.dll |  | ShowWindow | Line: 0
11:22:55	3421	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7C91043D | ntdll.dll |  | RtlGetNtGlobalFlags | Line: 0
11:22:55	3422	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7C80B576 | kernel32.dll |  | GetModuleFileNameA | Line: 0
11:22:55	3423	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x004059B0 | QPRWas.exe | QPR.WAS.Common.Texts.pas |  | Line: 1265
11:22:55	3423	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x004058E0 | QPRWas.exe | QPR.WAS.Common.Texts.pas |  | Line: 1252
11:22:55	3424	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x004059F3 | QPRWas.exe | QPR.WAS.Common.Texts.pas |  | Line: 1269
11:22:55	3424	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x004059D0 | QPRWas.exe | QPR.WAS.Common.Texts.pas |  | Line: 1267
11:22:55	3425	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E42079C | USER32.dll |  | SystemParametersInfoA | Line: 0
11:22:55	3425	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E4207B1 | USER32.dll |  | SystemParametersInfoA | Line: 0
11:22:55	3425	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x004058FC | QPRWas.exe | QPR.WAS.Common.Texts.pas |  | Line: 1254
11:22:55	3426	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41D554 | USER32.dll |  | DefWindowProcA | Line: 0
11:22:55	3426	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7C9010ED | ntdll.dll |  | RtlLeaveCriticalSection | Line: 0
11:22:55	3427	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41CE93 | USER32.dll |  | MonitorFromWindow | Line: 0
11:22:55	3427	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41CEA6 | USER32.dll |  | MonitorFromWindow | Line: 0
11:22:55	3428	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x0057BBC9 | QPRWas.exe | QPR.WAS.Server.UI.FormMain.pas | WAS.Server.UI.FormMain.TfrmMain.WndProc | Line: 66
11:22:55	3428	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7C90E64C | ntdll.dll |  | NtSetInformationThread | Line: 0
11:22:55	3429	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 3920 | 0x7C90D85A | ntdll.dll |  | NtDelayExecution | Line: 0
11:22:55	3429	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 3920 | 0x02C44A7B | QPR.PG.Plugin.dll | QPR.Common.Debug.Synchronizers.pas | Common.Debug.Synchronizers.TDebugCriticalSection.Release | Line: 307
11:22:55	3430	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 3920 | 0x7C80239C | kernel32.dll |  | SleepEx | Line: 0
11:22:55	3430	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 3920 | 0x7C80244C | kernel32.dll |  | Sleep | Line: 0
11:22:55	3431	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 3920 | 0x7C802442 | kernel32.dll |  | Sleep | Line: 0
11:22:55	3431	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 3920 | 0x02DC9404 | QPR.PG.Plugin.dll | QPR.PG.Plugin.Services.pas | PG.Plugin.Services.CPGPluginChangeHandler.Execute | Line: 1863
11:22:55	3432	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 3920 | 0x02B9DBCC | QPR.PG.Plugin.dll | Classes.pas | ThreadProc | Line: 9877
11:22:55	3432	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 3920 | 0x02B7572C | QPR.PG.Plugin.dll | system.pas | ThreadWrapper | Line: 12110
11:22:55	3433	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B785DC | QPR.PG.Plugin.dll | windows.pas | ResumeThread | Line: 29997
11:22:55	3433	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B9E148 | QPR.PG.Plugin.dll | Classes.pas | TThread.Resume | Line: 10252
11:22:55	3434	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B9E140 | QPR.PG.Plugin.dll | Classes.pas | TThread.Resume | Line: 10251
11:22:55	3434	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B9DD8A | QPR.PG.Plugin.dll | Classes.pas | TThread.AfterConstruction | Line: 9953
11:22:55	3435	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B74AE9 | QPR.PG.Plugin.dll | system.pas | _AfterConstruction | Line: 9520
11:22:55	3435	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B74ACC | QPR.PG.Plugin.dll | system.pas | _AfterConstruction | Line: 9518
11:22:55	3436	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02DC9248 | QPR.PG.Plugin.dll | QPR.PG.Plugin.Services.pas | PG.Plugin.Services.CPGPluginChangeHandler.FCreate | Line: 1800
11:22:55	3436	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02DC91F4 | QPR.PG.Plugin.dll | QPR.PG.Plugin.Services.pas | PG.Plugin.Services.CPGPluginChangeHandler.FCreate | Line: 1795
11:22:55	3437	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02DC928D | QPR.PG.Plugin.dll | QPR.PG.Plugin.Services.pas | PG.Plugin.Services.CPGPluginChangeHandler.oInstance | Line: 1805
11:22:55	3437	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02DC9274 | QPR.PG.Plugin.dll | QPR.PG.Plugin.Services.pas | PG.Plugin.Services.CPGPluginChangeHandler.oInstance | Line: 1803
11:22:55	3438	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02EF598B | QPR.PG.Plugin.dll | QPR.PG.Plugin.dpr | PG.Plugin.iStartPlugin | Line: 461
11:22:55	3438	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x005D5E07 | QPRWas.exe | QPR.WAS.Server.PluginManager.pas | WAS.Server.PluginManager.CPluginManager.dtStartPlugins | Line: 538
11:22:55	3439	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x005D5D6C | QPRWas.exe | QPR.WAS.Server.PluginManager.pas | WAS.Server.PluginManager.CPluginManager.dtStartPlugins | Line: 525
11:22:55	3439	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x005E3A0F | QPRWas.exe | QPR.WAS.Server.Main.pas | WAS.Server.Main.CWasServer.dtInitialize | Line: 420
11:22:55	3440	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x005E3800 | QPRWas.exe | QPR.WAS.Server.Main.pas | WAS.Server.Main.CWasServer.dtInitialize | Line: 371
11:22:55	3440	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x0057BBFC | QPRWas.exe | QPR.WAS.Server.UI.FormMain.pas | WAS.Server.UI.FormMain.TfrmMain.FormActivate | Line: 79
11:22:55	3441	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x00404B30 | QPRWas.exe | QPR.WAS.Common.Texts.pas |  | Line: 1033
11:22:55	3441	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E42F3C7 | USER32.dll |  | SendMessageA | Line: 0
11:22:55	3442	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E42F383 | USER32.dll |  | SendMessageA | Line: 0
11:22:55	3442	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41DA6A | USER32.dll |  | SetFocus | Line: 0
11:22:55	3443	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41DA60 | USER32.dll |  | SetFocus | Line: 0
11:22:55	3443	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41D554 | USER32.dll |  | DefWindowProcA | Line: 0
11:22:55	3444	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41B38E | USER32.dll |  | DefWindowProcW | Line: 0
11:22:55	3444	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x0057BBC9 | QPRWas.exe | QPR.WAS.Server.UI.FormMain.pas | WAS.Server.UI.FormMain.TfrmMain.WndProc | Line: 66
11:22:55	3445	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41D8AE | USER32.dll |  | ShowWindow | Line: 0
11:22:55	3445	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41D8A4 | USER32.dll |  | ShowWindow | Line: 0
11:22:55	3446	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7C91043D | ntdll.dll |  | RtlGetNtGlobalFlags | Line: 0
11:22:55	3446	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7C80B576 | kernel32.dll |  | GetModuleFileNameA | Line: 0
11:22:55	3447	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x004059B0 | QPRWas.exe | QPR.WAS.Common.Texts.pas |  | Line: 1265
11:22:55	3447	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x004058E0 | QPRWas.exe | QPR.WAS.Common.Texts.pas |  | Line: 1252
11:22:55	3448	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x004059F3 | QPRWas.exe | QPR.WAS.Common.Texts.pas |  | Line: 1269
11:22:55	3448	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x004059D0 | QPRWas.exe | QPR.WAS.Common.Texts.pas |  | Line: 1267
11:22:55	3449	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E42079C | USER32.dll |  | SystemParametersInfoA | Line: 0
11:22:55	3449	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E4207B1 | USER32.dll |  | SystemParametersInfoA | Line: 0
11:22:55	3450	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x004058FC | QPRWas.exe | QPR.WAS.Common.Texts.pas |  | Line: 1254
11:22:55	3450	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41D554 | USER32.dll |  | DefWindowProcA | Line: 0
11:22:55	3451	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7C9010ED | ntdll.dll |  | RtlLeaveCriticalSection | Line: 0
11:22:55	3452	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41CE93 | USER32.dll |  | MonitorFromWindow | Line: 0
11:22:55	3452	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41CEA6 | USER32.dll |  | MonitorFromWindow | Line: 0
11:22:55	3453	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x0057BBC9 | QPRWas.exe | QPR.WAS.Server.UI.FormMain.pas | WAS.Server.UI.FormMain.TfrmMain.WndProc | Line: 66
11:22:55	3453	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7C90E64C | ntdll.dll |  | NtSetInformationThread | Line: 0
11:22:55	3454	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 284 | 0x7C90D8ED | ntdll.dll |  | NtDeviceIoControlFile | Line: 0
11:22:55	3454	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 284 | 0x71AB4376 | WS2_32.dll |  | WSARecv | Line: 0
11:22:55	3455	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 284 | 0x71AB4318 | WS2_32.dll |  | WSARecv | Line: 0
11:22:55	3558	03/26/08	PGPLUGIN	Error	ID:2052	FATAL: EAccessViolation: CModelListEntry.FCreateManagersFromRepository	Access violation at address 02E54ED9 in module 'QPR.PG.Plugin.dll'. Read of address 00000018
11:22:55	3623	03/26/08	PGPLUGIN	Error	ID:2052	FATAL: EAccessViolation: CModelListEntry.iLoadServerModel	Access violation at address 02E54ED9 in module 'QPR.PG.Plugin.dll'. Read of address 00000018
11:22:55	3627	03/26/08	PGPLUGIN	Error	ID:2052	FATAL: EAccessViolation: CModelListEntry.LoadModel (Model : Dentorex Group Processes  Id = 1781654150)	Access violation at address 02E54ED9 in module 'QPR.PG.Plugin.dll'. Read of address 00000018
11:22:55	3629	03/26/08	PGPLUGIN	Error	ID:2052	FATAL: EAccessViolation: iStartPlugin (1)	Access violation at address 02E54ED9 in module 'QPR.PG.Plugin.dll'. Read of address 00000018
11:22:55	3631	03/26/08	Was Server	Error	ID:2052	FATAL: EAccessViolation: CPluginManager.dtStartPlugins (2)	Access violation at address 02E54ED9 in module 'QPR.PG.Plugin.dll'. Read of address 00000018
11:22:55	3634	03/26/08	Was Server	Error	ID:2052	FATAL: EAccessViolation: CWasServer.dtInitialize	Access violation at address 02E54ED9 in module 'QPR.PG.Plugin.dll'. Read of address 00000018
11:22:56	3176	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C3BFDE | QPR.PG.Plugin.dll | QPR.Common.Exception.pas | Common.Exception.EQPRFatalException.RReRaiseException | Line: 355
11:22:56	3178	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x0046C829 | QPRWas.exe | QPR.Common.Exception.pas | Common.Exception.EQPRException.HandleException | Line: 211
11:22:56	3178	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7C910890 | ntdll.dll |  | RtlImageNtHeader | Line: 0
11:22:56	3179	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x0046C7B0 | QPRWas.exe | QPR.Common.Exception.pas | Common.Exception.EQPRException.HandleException | Line: 203
11:22:56	3179	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x0046C9FB | QPRWas.exe | QPR.Common.Exception.pas | Common.Exception.EQPRException.HandleException | Line: 264
11:22:56	3180	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x0046C9C8 | QPRWas.exe | QPR.Common.Exception.pas | Common.Exception.EQPRException.HandleException | Line: 258
11:22:56	3180	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x005E3A7D | QPRWas.exe | QPR.WAS.Server.Main.pas | WAS.Server.Main.CWasServer.dtInitialize | Line: 434
11:22:56	3181	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B75088 | QPR.PG.Plugin.dll | system.pas | _RaiseExcept | Line: 10814
11:22:56	3181	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C3BFD9 | QPR.PG.Plugin.dll | QPR.Common.Exception.pas | Common.Exception.EQPRFatalException.RReRaiseException | Line: 354
11:22:56	3182	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B731B4 | QPR.PG.Plugin.dll | system.pas | _FreeMem | Line: 2699
11:22:56	3182	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B731B0 | QPR.PG.Plugin.dll | system.pas | _FreeMem | Line: 2697
11:22:56	3183	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B757D4 | QPR.PG.Plugin.dll | system.pas | _LStrClr | Line: 12226
11:22:56	3183	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B757B8 | QPR.PG.Plugin.dll | system.pas | _LStrClr | Line: 12215
11:22:56	3184	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B758CB | QPR.PG.Plugin.dll | system.pas | _LStrFromPCharLen | Line: 12476
11:22:56	3184	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B75088 | QPR.PG.Plugin.dll | system.pas | _RaiseExcept | Line: 10814
11:22:56	3185	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C3BFD9 | QPR.PG.Plugin.dll | QPR.Common.Exception.pas | Common.Exception.EQPRFatalException.RReRaiseException | Line: 354
11:22:56	3185	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B731B4 | QPR.PG.Plugin.dll | system.pas | _FreeMem | Line: 2699
11:22:56	3186	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B731B0 | QPR.PG.Plugin.dll | system.pas | _FreeMem | Line: 2697
11:22:56	3186	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B757D4 | QPR.PG.Plugin.dll | system.pas | _LStrClr | Line: 12226
11:22:56	3187	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B757B8 | QPR.PG.Plugin.dll | system.pas | _LStrClr | Line: 12215
11:22:56	3187	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C46E0A | QPR.PG.Plugin.dll | QPR.Utils.Types.pas | Utils.Types.bIsOfType | Line: 60
11:22:56	3188	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x0046C829 | QPRWas.exe | QPR.Common.Exception.pas | Common.Exception.EQPRException.HandleException | Line: 211
11:22:56	3188	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x00407748 | QPRWas.exe | QPR.SC.Clients.Texts.pas |  | Line: 937
11:22:56	3189	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x00406743 | QPRWas.exe | QPR.SC.Clients.Texts.pas |  | Line: 681
11:22:56	3189	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x0046C7B0 | QPRWas.exe | QPR.Common.Exception.pas | Common.Exception.EQPRException.HandleException | Line: 203
11:22:56	3190	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x0046C9FB | QPRWas.exe | QPR.Common.Exception.pas | Common.Exception.EQPRException.HandleException | Line: 264
11:22:56	3190	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x0046C9C8 | QPRWas.exe | QPR.Common.Exception.pas | Common.Exception.EQPRException.HandleException | Line: 258
11:22:56	3191	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x005D61C7 | QPRWas.exe | QPR.WAS.Server.PluginManager.pas | WAS.Server.PluginManager.CPluginManager.dtStartPlugins | Line: 629
11:22:56	3191	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B75088 | QPR.PG.Plugin.dll | system.pas | _RaiseExcept | Line: 10814
11:22:56	3192	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C3BFD9 | QPR.PG.Plugin.dll | QPR.Common.Exception.pas | Common.Exception.EQPRFatalException.RReRaiseException | Line: 354
11:22:56	3192	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B731B4 | QPR.PG.Plugin.dll | system.pas | _FreeMem | Line: 2699
11:22:56	3193	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B731B0 | QPR.PG.Plugin.dll | system.pas | _FreeMem | Line: 2697
11:22:56	3193	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B757D4 | QPR.PG.Plugin.dll | system.pas | _LStrClr | Line: 12226
11:22:56	3194	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B757B8 | QPR.PG.Plugin.dll | system.pas | _LStrClr | Line: 12215
11:22:56	3194	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B758CB | QPR.PG.Plugin.dll | system.pas | _LStrFromPCharLen | Line: 12476
11:22:56	3195	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B75088 | QPR.PG.Plugin.dll | system.pas | _RaiseExcept | Line: 10814
11:22:56	3195	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C3BFD9 | QPR.PG.Plugin.dll | QPR.Common.Exception.pas | Common.Exception.EQPRFatalException.RReRaiseException | Line: 354
11:22:56	3196	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B731B4 | QPR.PG.Plugin.dll | system.pas | _FreeMem | Line: 2699
11:22:56	3196	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B731B0 | QPR.PG.Plugin.dll | system.pas | _FreeMem | Line: 2697
11:22:56	3197	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B757D4 | QPR.PG.Plugin.dll | system.pas | _LStrClr | Line: 12226
11:22:56	3197	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B757B8 | QPR.PG.Plugin.dll | system.pas | _LStrClr | Line: 12215
11:22:56	3198	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C46E0A | QPR.PG.Plugin.dll | QPR.Utils.Types.pas | Utils.Types.bIsOfType | Line: 60
11:22:56	3198	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B75088 | QPR.PG.Plugin.dll | system.pas | _RaiseExcept | Line: 10814
11:22:56	3199	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C3BFD9 | QPR.PG.Plugin.dll | QPR.Common.Exception.pas | Common.Exception.EQPRFatalException.RReRaiseException | Line: 354
11:22:56	3199	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C3BACD | QPR.PG.Plugin.dll | QPR.Common.Exception.pas | Common.Exception.EQPRException.HandleException | Line: 211
11:22:56	3200	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7C910856 | ntdll.dll |  | RtlImageNtHeader | Line: 0
11:22:56	3200	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C3BA48 | QPR.PG.Plugin.dll | QPR.Common.Exception.pas | Common.Exception.EQPRException.HandleException | Line: 203
11:22:56	3201	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C3BCC7 | QPR.PG.Plugin.dll | QPR.Common.Exception.pas | Common.Exception.EQPRException.HandleException | Line: 264
11:22:56	3201	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C3BC84 | QPR.PG.Plugin.dll | QPR.Common.Exception.pas | Common.Exception.EQPRException.HandleException | Line: 258
11:22:56	3202	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02EF5B49 | QPR.PG.Plugin.dll | QPR.PG.Plugin.dpr | PG.Plugin.iStartPlugin | Line: 493
11:22:56	3202	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B75088 | QPR.PG.Plugin.dll | system.pas | _RaiseExcept | Line: 10814
